URL,company_name,sector,subsector,founded_year,hq_country,hq_state,hq_city,is_usa,n_investors,total_funding_usd
https://forgeglobal.com/loop-returns_stock/,Loop Returns,Consumer & Lifestyle,E-commerce Software,2016,United States,OH,Columbus,True,0,126273516.0
https://forgeglobal.com/loop_stock/,Loop,Fintech,Payments,2021,United States,FL,Delray Beach,True,18,161159999.6
https://forgeglobal.com/lootmogul_stock/,LootMogul,Fintech,Blockchain,2020,United States,DE,Wilmington,True,0,1000000.0
https://forgeglobal.com/lotame_stock/,Lotame,Enterprise Software,Data Intelligence,2006,United States,MD,Columbia,True,7,
https://forgeglobal.com/lottery-com_stock/,Lottery.com,Consumer & Lifestyle,Entertainment,2015,United States,TX,Spicewood,True,0,
https://forgeglobal.com/lottiefiles_stock/,LottieFiles,Consumer & Lifestyle,Media,2018,United States,CA,Palo Alto,True,0,47359997.68
https://forgeglobal.com/lovable_stock/,Lovable,Enterprise Software,Data Intelligence,2023,United States,DE,Dover,True,0,547286856.97
https://forgeglobal.com/lovevery_stock/,Lovevery,Education,Other Education,2015,United States,ID,Boise,True,0,123042537.69
https://forgeglobal.com/lovo-ai_stock/,LOVO AI,Enterprise Software,Productivity,2019,United States,CA,Berkeley,True,12,
https://forgeglobal.com/loyal_stock/,Loyal,Healthcare,Biotech & Pharma,2019,United States,CA,San Francisco,True,17,236540242.68
https://forgeglobal.com/lucid-motors_stock/,Lucid Motors,Transportation,Electric Vehicles,2007,United States,CA,Newark,True,5,
https://forgeglobal.com/lucid_stock/,Lucid,Enterprise Software,Communication & Collaboration Software,2011,United States,UT,South Jordan,True,0,123570437.54
https://forgeglobal.com/lucidlink_stock/,LucidLink,Enterprise Software,Communication & Collaboration Software,2016,United States,CA,San Francisco,True,12,115990000.0
https://forgeglobal.com/lucidworks_stock/,LucidWorks,Enterprise Software,Data Intelligence,2007,United States,CA,San Francisco,True,5,136650000.0
https://forgeglobal.com/lukka_stock/,Lukka,Fintech,Blockchain,2014,United States,DE,Dover,True,0,209910917.46
https://forgeglobal.com/lula_stock/,Lula,Enterprise Software,Other Enterprise Software,2016,United States,FL,Miami,True,0,48204236.54
https://forgeglobal.com/luma-ai_stock/,Luma AI,Consumer & Lifestyle,Consumer Applications,2021,United States,CA,Palo Alto,True,9,967954997.26
https://forgeglobal.com/lumafield_stock/,Lumafield,Healthcare,Healthcare Software,2019,United States,MA,Cambridge,True,12,148230000.0
https://forgeglobal.com/lumicell_stock/,Lumicell,Healthcare,Other Healthcare,2009,United States,MA,Newton,True,0,125450000.0
https://forgeglobal.com/lumilens_stock/,Lumilens,Enterprise Software,Cloud /​ Networking Infrastructure,2024,United States,CA,Belmont,True,0,193799999.96
https://forgeglobal.com/luminance_stock/,Luminance,Enterprise Software,Productivity,2015,United Kingdom,,England,False,0,
https://forgeglobal.com/luminar_stock/,Luminar,Transportation,Autonomous Vehicles,2012,United States,FL,Orlando,True,0,
https://forgeglobal.com/luminary-cloud_stock/,Luminary Cloud,Enterprise Software,Business Operations,2019,United States,CA,San Mateo,True,0,149410000.0
https://forgeglobal.com/luminous_stock/,Luminous,Technology Hardware,Computing Hardware,2019,United States,CA,Santa Clara,True,0,115119978.0
https://forgeglobal.com/lummus-technology_stock/,Lummus Technology,Industrial,Manufacturing,1907,United States,TX,Houston,True,0,
https://forgeglobal.com/lumos_stock/,Lumos,Enterprise Software,Human Resources,2020,United States,CA,San Francisco,True,5,
https://forgeglobal.com/lumosity_stock/,Lumosity,Education,Other Education,2005,United States,CA,San Francisco,True,5,
https://forgeglobal.com/luna-physical-therapy_stock/,Luna,Healthcare,Healthcare Providers & Services,2018,United States,TN,Nashville,True,0,122297996.0
https://forgeglobal.com/lunar-energy_stock/,Lunar Energy,Energy,Clean Energy,2020,Denmark,,Aarhus,False,2,278260000.0
https://forgeglobal.com/lunar_stock/,Lunar,Fintech,Payments,2015,Denmark,,Aarhus,False,0,
https://forgeglobal.com/lunchbox_stock/,Lunchbox,Consumer & Lifestyle,Consumer & Lifestyle Enterprise Software,2018,United States,NY,New York,True,0,10970000.0
https://forgeglobal.com/lusha_stock/,Lusha,Enterprise Software,Sales & Marketing /​ Adtech,2016,United States,NY,New York,True,2,
https://forgeglobal.com/lvt_stock/,LVT,Consumer & Lifestyle,Consumer Electronics,2005,United States,UT,American Fork,True,4,117630000.0
https://forgeglobal.com/lycera_stock/,Lycera,Healthcare,Biotech & Pharma,2006,United States,PA,Plymouth,True,0,
https://forgeglobal.com/lycia-therapeutics_stock/,Lycia Therapeutics,Healthcare,Biotech & Pharma,2019,United States,CA,South San Francisco,True,11,203310000.0
https://forgeglobal.com/lydia_stock/,Lydia,Fintech,Payments,2013,France,,Paris,False,0,
https://forgeglobal.com/lyell_stock/,Lyell,Healthcare,Biotech & Pharma,2018,United States,CA,South San Francisco,True,0,1039250000.0
https://forgeglobal.com/lyra-health_stock/,Lyra Health,Healthcare,Healthcare Providers & Services,2015,United States,CA,Burlingame,True,0,926800000.0
https://forgeglobal.com/lyric-hospitality_stock/,Lyric Hospitality,Real Estate,Other Real Estate,2014,United States,CA,San Francisco,True,0,
https://forgeglobal.com/lyst_stock/,Lyst,Consumer & Lifestyle,E-commerce,2010,United Kingdom,,London,False,11,
https://forgeglobal.com/lyte_stock/,Lyte,Technology Hardware,Other Technology Hardware,2021,United States,CA,Mountain View,True,0,107000000.0
https://forgeglobal.com/lyten_stock/,Lyten,Transportation,Electric Vehicles,2015,United States,CA,San Jose,True,7,559500000.0
https://forgeglobal.com/lytics_stock/,Lytics,Enterprise Software,Sales & Marketing /​ Adtech,2012,United States,OR,Portland,True,0,
https://forgeglobal.com/lyzr_stock/,Lyzr,Enterprise Software,Productivity,2023,United States,NJ,Jersey City,True,0,10510953.55
https://forgeglobal.com/m0_stock/,M0,Fintech,Blockchain,2023,Switzerland,,Zurich,False,15,
https://forgeglobal.com/m1-finance_stock/,M1 Finance,Fintech,Personal Finance,2015,United States,IL,Chicago,True,5,332645054.0
https://forgeglobal.com/mabl_stock/,Mabl,Enterprise Software,Software Development,2016,United States,MA,Boston,True,0,79940000.0
https://forgeglobal.com/mach-industries_stock/,Mach Industries,Industrial,Aerospace & Defense,2022,United States,NC,Lexington,True,0,488050000.0
https://forgeglobal.com/machina-labs_stock/,Machina Labs,Industrial,Industrial Equipment,2019,United States,CA,Chatsworth,True,0,97700000.0
https://forgeglobal.com/macrofab_stock/,MacroFab,Enterprise Software,Business Operations,2013,United States,TX,Houston,True,10,
https://forgeglobal.com/macroscope_stock/,Macroscope,Enterprise Software,Software Development,2023,United States,CA,San Francisco,True,0,40000000.0
https://forgeglobal.com/madaket_stock/,Madaket,Fintech,Other Fintech,2012,United States,MA,Cambridge,True,0,
https://forgeglobal.com/madison-reed_stock/,Madison Reed,Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2013,United States,CA,San Francisco,True,0,234900000.0
https://forgeglobal.com/mage-ai_stock/,Mage AI,Enterprise Software,Software Development,2021,United States,CA,Santa Clara,True,11,
https://forgeglobal.com/magic-eden_stock/,Magic Eden,Fintech,Blockchain,2021,United States,CA,San Francisco,True,11,157000000.0
https://forgeglobal.com/magic-leap_stock/,Magic Leap,Industrial,Augmented /​ Virtual Reality,2011,United States,FL,Plantation,True,2,500000000.0
https://forgeglobal.com/magic-spoon_stock/,Magic Spoon,Foodtech,Food Products & Services,2018,United States,NY,New York,True,0,122181455.82
https://forgeglobal.com/magic_stock/,Magic,Enterprise Software,Data Intelligence,2022,United States,CA,San Francisco,True,5,1016213720.42
https://forgeglobal.com/magicschool-ai_stock/,MagicSchool AI,Education,Education Software,2023,United Kingdom,,London,False,10,62858496.92
https://forgeglobal.com/magisto_stock/,Magisto,Enterprise Software,Other Enterprise Software,2009,United States,CA,Mountain View,True,0,
https://forgeglobal.com/magnet_stock/,Magnet Beauty,Enterprise Software,Communication & Collaboration Software,2008,United States,CA,Palo Alto,True,0,
https://forgeglobal.com/magnusmetal_stock/,MagnusMetal,Industrial,Manufacturing,2017,Israel,,Jerusalem,False,15,
https://forgeglobal.com/mainspring_stock/,Mainspring,Energy,Clean Energy,2010,United States,CA,Menlo Park,True,0,790560000.0
https://forgeglobal.com/mainstreet_stock/,MainStreet,Fintech,Fintech Software,2019,United States,CA,San Francisco,True,0,90570000.0
https://forgeglobal.com/maintainx_stock/,MaintainX,Enterprise Software,Business Operations,2018,United States,FL,Miami,True,13,253850000.0
https://forgeglobal.com/major-league-cricket_stock/,Major League Cricket,Consumer & Lifestyle,Entertainment,2019,United States,CA,San Francisco,True,1,52030000.0
https://forgeglobal.com/makeblock_stock/,Makeblock,Education,Other Education,2011,China,,Shenzhen,False,0,
https://forgeglobal.com/maker_stock/,Maker,Fintech,Other Fintech,2014,Denmark,,Frederiksberg,False,0,
https://forgeglobal.com/malbon-golf_stock/,Malbon Golf,Consumer & Lifestyle,"Clothing, Fashion, Beauty & Apparel",2017,United States,CA,Santa Monica,True,0,
https://forgeglobal.com/malwarebytes_stock/,Malwarebytes,Enterprise Software,Cybersecurity,2008,United States,CA,Santa Clara,True,5,180000000.0
https://forgeglobal.com/mambu_stock/,Mambu,Fintech,Fintech Software,2011,Netherlands,,Amsterdam,False,0,
https://forgeglobal.com/mammoth-biosciences_stock/,Mammoth Biosciences,Healthcare,Biotech & Pharma,2017,United States,CA,Brisbane,True,5,379077767.27
https://forgeglobal.com/managed-by-q_stock/,Managed by Q,Real Estate,Real Estate Software,2014,United States,NY,New York,True,0,
https://forgeglobal.com/mandae-technologies_stock/,Mandae,Industrial,Industrial Software,2014,Brazil,,Jaguaré,False,2,15091450.0
https://forgeglobal.com/mangoboost_stock/,MangoBoost,Technology Hardware,Computing Hardware,2022,United States,WA,Bellevue,True,0,64870000.0
https://forgeglobal.com/manifest-law_stock/,Manifest Law,,,2023,United States,AZ,Phoenix,True,0,63860011.53
https://forgeglobal.com/manomano_stock/,ManoMano,Consumer & Lifestyle,E-commerce,2012,France,,Paris,False,10,
https://forgeglobal.com/manta-network_stock/,Manta Network,Industrial,Robotics,2020,Boston,,Boston,False,0,
https://forgeglobal.com/manticore-games_stock/,Manticore Games,Consumer & Lifestyle,Gaming,2016,United States,CA,Sacramento,True,5,149410000.0
https://forgeglobal.com/mantl_stock/,MANTL,Fintech,Fintech Software,2016,United States,CA,San Jose,True,0,96359647.0
https://forgeglobal.com/manus-bio_stock/,Manus Bio,Foodtech,Agtech,2011,United States,MA,Waltham,True,0,136250000.0
